Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setCreationDate,3,1,1,78,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getModificationDate,3,1,0,82,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setModificationDate,3,1,1,86,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getMd5,3,1,0,90,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setMd5,3,1,1,94,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getContentType,3,1,0,98,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setContentType,3,1,1,102,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getContentEncoding,3,1,0,106,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setContentEncoding,3,1,1,110,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getDataFile,3,1,0,114,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setDataFile,3,1,1,118,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getKmsEncryption,3,1,0,122,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setKmsEncryption,3,1,1,126,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,isEncrypted,3,1,0,130,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setEncrypted,3,1,1,134,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getLastModified,3,1,0,138,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setLastModified,3,1,1,142,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getKmsKeyId,3,1,0,146,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,setKmsEncryptionKeyId,3,1,1,150,0,,
S3Mock,com.adobe.testing.s3mock.domain,S3Object,getUserMetadata,3,1,0,154,0,,
